WinningTeam,Locations,LosingTeam,WinnerScore,LoserScore,RatePer,Tournament
EasternIllinois,,NorthPark,15,13,7,Free State Classic
EasternIllinois,,MissouriStateB,11,8,11,Huck Finn
EasternIllinois,,SouthernIllinois,9,8,11,Huck Finn
EasternIllinois,,OklahomaState,11,8,11,Huck Finn
EasternIllinois,,LoyolaChicago,14,8,11,Huck Finn
EasternIllinois,,MilwaukeeEngineering,10,9,12,Chicago Invite 2012
EasternIllinois,,IndianaPennsylvania,9,7,12,Chicago Invite 2012
EasternIllinois,,Knox,15,1,13,Last Call III
EasternIllinois,,IllinoisB,15,13,13,Last Call III
EasternIllinois,,LoyolaChicago,11,7,14,2012 USAU Illinois D-1 College Open CC
EasternIllinois,,SouthernIllinois,11,8,14,2012 USAU Illinois D-1 College Open CC
EasternIllinois,,IllinoisState,13,9,14,2012 USAU Illinois D-1 College Open CC
EasternIllinois,,WesternMichigan,11,9,16,2012 USAU Great Lakes D-1 College Open Regionals
EasternIllinois,,Illinois,13,10,16,2012 USAU Great Lakes D-1 College Open Regionals
EasternIllinois,,EasternMichigan,15,11,16,2012 USAU Great Lakes D-1 College Open Regionals
EasternMichigan,,AirForce,13,4,8,Trouble in Vegas 2012
EasternMichigan,,AzusaPacific,13,2,8,Trouble in Vegas 2012
EasternMichigan,,LewisClark,13,6,8,Trouble in Vegas 2012
EasternMichigan,,SantaClara,13,3,8,Trouble in Vegas 2012
EasternMichigan,,CalStateFullerton,13,4,8,Trouble in Vegas 2012
EasternMichigan,,EasternIllinois,13,7,12,Chicago Invite 2012
EasternMichigan,,WheatonIllinois,13,3,12,Chicago Invite 2012
EasternMichigan,,IllinoisState,13,11,12,Chicago Invite 2012
EasternMichigan,,Northwestern,13,5,12,Chicago Invite 2012
EasternMichigan,,Tennessee,10,8,12,Chicago Invite 2012
EasternMichigan,,CentralMichigan,13,7,14,2012 USAU Michigan D-1 College Open CC
EasternMichigan,,CentralMichigan,10,6,14,2012 USAU Michigan D-1 College Open CC
EasternMichigan,,Chicago,15,10,16,2012 USAU Great Lakes D-1 College Open Regionals
EasternMichigan,,MichiganB,14,4,16,2012 USAU Great Lakes D-1 College Open Regionals
EasternMichigan,,WesternMichigan,14,7,16,2012 USAU Great Lakes D-1 College Open Regionals
EastStroudsburg,,KeeneState,13,11,11,D-1337
EastStroudsburg,,CaseWesternReserveB,13,6,13,Dan Wang Invite III
EastStroudsburg,,Philadelphia,13,9,14,2012 USAU East Penn D-3 College Open CC
EastTennesseeState,,AlabamaBirmingham,13,9,10,Joint Summit 2012
EastTennesseeState,,TennesseeTechB,13,2,10,Joint Summit 2012
EastTennesseeState,,Berry,13,9,10,Joint Summit 2012
EastTennesseeState,,TennesseeTechB,13,1,10,Joint Summit 2012
EastTennesseeState,,Berry,13,11,10,Joint Summit 2012
EastTennesseeState,,GeorgiaTechB,5,1,14,2012 USAU Southern Appalachian D-1 College Open CC
Edinboro,,TennesseeTechB,13,2,6,Beard of Zeus Invitational VI
Edinboro,,Louisville,13,10,6,Beard of Zeus Invitational VI
Edinboro,,Millersville,11,6,7,Spring Ultimax/ Irate Invite
Edinboro,,Lehigh,13,2,7,Spring Ultimax/ Irate Invite
Edinboro,,EastCarolina,10,8,7,Spring Ultimax/ Irate Invite
Edinboro,,VirginiaB,15,2,8,Nut Buster VII
Edinboro,,CornellB,15,5,8,Nut Buster VII
Edinboro,,SUNYFredonia,15,11,8,Nut Buster VII
Edinboro,,Bucknell,15,7,8,Nut Buster VII
Edinboro,,SUNYFredonia,16,14,8,Nut Buster VII
Edinboro,,MarylandBaltimoreCounty,14,7,12,Roll Call 2012
Edinboro,,JohnsHopkins,15,8,12,Roll Call 2012
Edinboro,,Lehigh,15,8,12,Roll Call 2012
Edinboro,,Gettysburg,15,8,12,Roll Call 2012
Edinboro,,Georgetown,13,12,12,Roll Call 2012
Edinboro,,WestVirginia,15,10,14,2012 USAU West Penn D-1 College Open CC
Edinboro,,IndianaPennsylvania,15,5,14,2012 USAU West Penn D-1 College Open CC
Edinboro,,PittsburghB,15,12,16,2012 USAU Ohio Valley D-1 College Open Regionals
Edinboro,,Dayton,15,14,16,2012 USAU Ohio Valley D-1 College Open Regionals
Elon,,SouthernPolytechState,11,2,7,Chucktown Throwdown IX
Elon,,NorthGreenville,11,6,7,Chucktown Throwdown IX
Elon,,TennesseeB,11,6,7,Chucktown Throwdown IX
Elon,,GeorgiaSouthernB,15,11,7,Chucktown Throwdown IX
Elon,,NorthGreenville,W,L,7,Chucktown Throwdown IX
Elon,,SUNYCortland,15,8,12,Roll Call 2012
Elon,,Colgate,13,9,12,Roll Call 2012
Elon,,Salisbury,15,11,12,Roll Call 2012
Elon,,WorcesterPolytech,13,10,12,Roll Call 2012
Elon,,Davidson,15,8,14,Cockfight Classic II
Elon,,NorthCarolinaAsheville,14,9,14,Cockfight Classic II
Elon,,Furman,11,4,14,Cockfight Classic II
Elon,,Davidson,14,12,14,Cockfight Classic II
Emory,,WisconsinB,13,9,4,Music City Tune Up
Emory,,TennesseeB,13,7,4,Music City Tune Up
Emory,,GeorgiaTechB,9,6,5,Emory Open
Emory,,TennesseeTech,13,5,5,Emory Open
Emory,,FloridaStateB,13,6,5,Emory Open
Emory,,KennesawState,14,12,5,Emory Open
Emory,,Chicago,13,8,11,College Terminus - Open
Emory,,Tulane,13,11,11,College Terminus - Open
Emory,,TexasState,13,10,11,College Terminus - Open
Emory,,Oberlin,13,10,12,Freaknik 2012
Emory,,NorthCarolinaAsheville,13,10,12,Freaknik 2012
Emory,,FloridaStateB,12,8,12,Freaknik 2012
Emory,,GeorgiaCollege,13,7,12,Freaknik 2012
Emory,,FloridaStateB,15,5,12,Freaknik 2012
Emory,,Toledo,12,9,12,Freaknik 2012
Emory,,Cincinnati,11,10,12,Freaknik 2012
Emory,,GeorgiaSouthern,13,11,14,2012 USAU Southern Appalachian D-1 College Open CC
Emory,,KennesawState,13,11,14,2012 USAU Southern Appalachian D-1 College Open CC
Emory,,EastTennesseeState,7,4,14,2012 USAU Southern Appalachian D-1 College Open CC
Emory,,TennesseeChattanooga,14,12,14,2012 USAU Southern Appalachian D-1 College Open CC
Emory,,Miami,13,10,17,2012 USAU Southeast D-1 College Open Regionals
Emory,,Alabama,11,10,17,2012 USAU Southeast D-1 College Open Regionals
Florida,,Alabama,11,3,2,Joint Summit 2012
Florida,,EastTennesseeState,13,4,2,Joint Summit 2012
Florida,,SUNYBuffalo,15,4,2,Joint Summit 2012
Florida,,SouthCarolina,15,12,2,Joint Summit 2012
Florida,,Georgia,15,10,2,Joint Summit 2012
Florida,,SouthFlorida,15,7,4,Warm Up: A Florida Affair (Hosted by USF)
Florida,,Wisconsin,14,11,4,Warm Up: A Florida Affair (Hosted by USF)
Florida,,GeorgiaTech,13,5,4,Warm Up: A Florida Affair (Hosted by USF)
Florida,,CalPolySLO,15,13,8,Stanford Invite
Florida,,CaliforniaSanDiego,11,9,8,Stanford Invite
Florida,,CaliforniaSanDiego,15,5,11,College Easterns 2012
Florida,,Michigan,14,12,11,College Easterns 2012
Florida,,Miami,13,9,15,2012 USAU Florida D-1 College Open CC
Florida,,FloridaAtlantic,13,8,15,2012 USAU Florida D-1 College Open CC
Florida,,CentralFlorida,10,9,15,2012 USAU Florida D-1 College Open CC
Florida,,FloridaState,13,8,15,2012 USAU Florida D-1 College Open CC
Florida,,KennesawState,15,7,17,2012 USAU Southeast D-1 College Open Regionals
Florida,,Miami,15,8,17,2012 USAU Southeast D-1 College Open Regionals
Florida,,Emory,15,3,17,2012 USAU Southeast D-1 College Open Regionals
Florida,,FloridaState,15,12,17,2012 USAU Southeast D-1 College Open Regionals
FloridaAtlantic,,GeorgiaState,13,7,6,Mardi Gras XXV Sunday
FloridaAtlantic,,Rhodes,12,4,6,Mardi Gras XXV Sunday
FloridaAtlantic,,FloridaStateB,12,3,9,Tally Classic VII
FloridaAtlantic,,NotreDameB,9,7,9,Tally Classic VII
FloridaAtlantic,,GeorgiaState,10,8,9,Tally Classic VII
FloridaB,,TexasArlington,13,5,6,Mardi Gras XXV Sunday
FloridaB,,FloridaStateB,10,7,9,Tally Classic VII
FloridaB,,FloridaAtlantic,7,4,9,Tally Classic VII
FloridaB,,GeorgiaTechB,13,6,9,Tally Classic VII
FloridaB,,FloridaStateB,10,2,9,Tally Classic VII
FloridaB,,WisconsinStevensPoint,13,9,10,College Southerns XI (men)
FloridaB,,NorthCarolinaAsheville,13,10,10,College Southerns XI (men)
FloridaB,,SouthFloridaB,13,3,15,2012 USAU Florida D-1 College Open CC
FloridaB,,SouthFlorida,10,8,15,2012 USAU Florida D-1 College Open CC
FloridaB,,FloridaAtlantic,10,7,15,2012 USAU Florida D-1 College Open CC
FloridaState,,Alabama,13,4,2,Joint Summit 2012
FloridaState,,NorthCarolinaWilmington,15,12,2,Joint Summit 2012
FloridaState,,Berry,13,3,5,Emory Open
FloridaState,,SouthernPolytechState,13,1,5,Emory Open
FloridaState,,TennesseeTechB,13,0,5,Emory Open
FloridaState,,KennesawState,13,4,5,Emory Open
FloridaState,,FloridaStateB,15,4,5,Emory Open
FloridaState,,GeorgiaSouthern,15,9,5,Emory Open
FloridaState,,Tulane,15,7,5,Emory Open
FloridaState,,Auburn,11,7,9,Tally Classic VII
FloridaState,,WesternMichigan,10,8,9,Tally Classic VII
FloridaState,,Wesleyan,13,9,9,Tally Classic VII
FloridaState,,WakeForest,13,2,9,Tally Classic VII
FloridaState,,GeorgiaSouthern,15,11,10,College Southerns XI (men)
FloridaState,,OldDominion,15,11,10,College Southerns XI (men)
FloridaState,,SouthFlorida,15,4,10,College Southerns XI (men)
FloridaState,,OhioState,14,13,10,College Southerns XI (men)
FloridaState,,StOlaf,15,10,10,College Southerns XI (men)
FloridaState,,Cornell,11,3,10,College Southerns XI (men)
FloridaState,,Florida,11,9,15,2012 USAU Florida D-1 College Open CC
FloridaState,,Miami,12,3,15,2012 USAU Florida D-1 College Open CC
FloridaState,,FloridaAtlantic,12,9,15,2012 USAU Florida D-1 College Open CC
FloridaState,,SouthFlorida,13,7,15,2012 USAU Florida D-1 College Open CC
FloridaState,,Auburn,15,6,17,2012 USAU Southeast D-1 College Open Regionals
FloridaState,,Tulane,15,8,17,2012 USAU Southeast D-1 College Open Regionals
FloridaState,,Tennessee,15,6,17,2012 USAU Southeast D-1 College Open Regionals
FloridaState,,Georgia,13,8,17,2012 USAU Southeast D-1 College Open Regionals
FloridaStateB,,MississippiStateB,11,4,1,Cowbell Classic 2012
FloridaStateB,,Auburn,11,5,1,Cowbell Classic 2012
FloridaStateB,,VanderbiltB,11,6,1,Cowbell Classic 2012
FloridaStateB,,Rhodes,W,F,1,Cowbell Classic 2012
FloridaStateB,,VanderbiltB,13,6,1,Cowbell Classic 2012
FloridaStateB,,TennesseeTech,13,5,5,Emory Open
FloridaStateB,,GeorgiaTechB,12,8,5,Emory Open
FloridaStateB,,Berry,12,11,5,Emory Open
FloridaStateB,,Miami,9,8,9,Tally Classic VII
FloridaStateB,,GeorgiaSouthernB,15,12,10,College Southerns XI (men)
FloridaStateB,,NotreDameB,14,5,10,College Southerns XI (men)
FloridaStateB,,WisconsinMilwaukeeB,15,6,10,College Southerns XI (men)
FloridaStateB,,ArmstrongAtlantic,15,7,10,College Southerns XI (men)
FloridaStateB,,PrincetonB,15,6,10,College Southerns XI (men)
FloridaStateB,,TuftsC,W,F,10,College Southerns XI (men)
FloridaStateB,,GeorgiaTechB,11,7,12,Freaknik 2012
FloridaStateB,,FloridaB,10,8,15,2012 USAU Florida D-1 College Open CC
FloridaStateB,,SouthFloridaB,13,1,15,2012 USAU Florida D-1 College Open CC
FloridaTech,,GeorgiaSouthernB,11,8,12,Freaknik 2012
FloridaTech,,SouthernPolytechState,13,7,15,2012 USAU Southern Appalachian D-3 College Open CC
FloridaTech,,SouthernPolytechState,14,8,15,2012 USAU Southern Appalachian D-3 College Open CC
FranklinMarshall,,ShippensburgB,11,7,11,Steakfest '12
FranklinMarshall,,MessiahB,13,6,11,Steakfest '12
FranklinMarshall,,York,13,2,11,Steakfest '12
FranklinMarshall,,Messiah,11,4,11,Steakfest '12
FranklinMarshall,,StMarysMaryland,13,7,11,Steakfest '12
FranklinMarshall,,Siena,13,12,12,Garden State Open II
FranklinMarshall,,CornellB,10,5,12,Garden State Open II
FranklinMarshall,,StJosephs,13,12,12,Garden State Open II
FranklinMarshall,,Haverford,13,11,14,2012 USAU East Penn D-3 College Open CC
FranklinMarshall,,Philadelphia,13,6,14,2012 USAU East Penn D-3 College Open CC
FranklinMarshall,,Scranton,13,7,14,2012 USAU East Penn D-3 College Open CC
FranklinMarshall,,Scranton,15,10,14,2012 USAU East Penn D-3 College Open CC
Furman,,NorthCarolinaAsheville,11,9,7,Chucktown Throwdown IX
Furman,,GeorgiaSouthernB,10,9,7,Chucktown Throwdown IX
Furman,,GeorgiaTechB,11,3,7,Chucktown Throwdown IX
GeorgeMason,,Dickinson,9,8,7,Hellfish Bonanza '12
GeorgeMason,,Pennsylvania,10,7,7,Hellfish Bonanza '12
GeorgeMason,,Kettering,11,2,8,Woodside Invite
GeorgeMason,,Messiah,11,8,8,Woodside Invite
GeorgeMason,,Dickinson,11,10,8,Woodside Invite
GeorgeMason,,WheatonIllinois,13,6,8,Woodside Invite
GeorgeMason,,Vanderbilt,14,12,10,College Southerns XI (men)
GeorgeMason,,American,12,11,10,College Southerns XI (men)
GeorgeMason,,FloridaB,13,12,10,College Southerns XI (men)
GeorgeMason,,Hofstra,11,8,12,Roll Call 2012
GeorgeMason,,SUNYStonyBrook,15,6,12,Roll Call 2012
GeorgeMason,,Duke,10,7,12,Roll Call 2012
GeorgeMason,,WilliamMary,13,10,12,Roll Call 2012
GeorgeMason,,VirginiaCommonwealth,13,8,14,2012 USAU Virginia D-1 College Open CC
GeorgeMason,,OldDominion,13,11,14,2012 USAU Virginia D-1 College Open CC
GeorgeMasonB,,MessiahB,9,3,6,Beenanza 2012
GeorgeMasonB,,MessiahB,11,9,6,Beenanza 2012
GeorgeMasonB,,SUNYBuffaloB,8,1,6,Beenanza 2012
GeorgeMasonB,,MessiahB,13,3,8,Woodside Invite
GeorgeMasonB,,YaleB,9,7,8,Woodside Invite
GeorgeMasonB,,CentralConnecticutStateB,13,6,12,Roll Call 2012
Georgetown,,American,13,6,5,40950
Georgetown,,Maryland,11,6,5,40950
Georgetown,,VirginiaCommonwealth,13,5,5,40950
Georgetown,,WilliamMary,11,9,5,2012 USAU Southeast D-1 College Open Regionals
Georgetown,,WilliamMary,13,10,5,40950
Georgetown,,Delaware,8,6,7,40950
Georgetown,,Rutgers,10,8,7,40950
Georgetown,,Richmond,10,6,7,40950
Georgetown,,Pennsylvania,13,4,7,40950
Georgetown,,NYU,12,6,7,40950
Georgetown,,SUNYBuffalo,14,10,7,40950
Georgetown,,NorthCarolinaWilmingtonB,15,3,8,Easterns Qualifier 2012
Georgetown,,Temple,12,7,12,Roll Call 2012
Georgetown,,Davidson,13,7,12,Roll Call 2012
Georgetown,,GeorgeWashington,9,4,12,Roll Call 2012
Georgetown,,American,9,8,12,Roll Call 2012
Georgetown,,Catholic,11,10,12,Roll Call 2012
Georgetown,,American,11,4,15,2012 USAU Colonial D-1 College Open CC
Georgetown,,GeorgeWashington,10,7,15,2012 USAU Colonial D-1 College Open CC
Georgetown,,GeorgeWashington,14,4,15,2012 USAU Colonial D-1 College Open CC
Georgetown,,Towson,9,7,15,2012 USAU Colonial D-1 College Open CC
Georgetown,,Maryland,10,6,15,2012 USAU Colonial D-1 College Open CC
Georgetown,,Duke,13,11,17,2012 USAU Atlantic Coast D-1 College Open Regionals
Georgetown,,Clemson,15,8,17,2012 USAU Atlantic Coast D-1 College Open Regionals
Georgetown,,NorthCarolinaWilmington,12,11,17,2012 USAU Atlantic Coast D-1 College Open Regionals
GeorgetownB,,CarnegieMellonB,11,2,6,Beenanza 2012
GeorgetownB,,MessiahB,11,3,6,Beenanza 2012
GeorgetownB,,WilliamMaryB,10,7,6,Beenanza 2012
GeorgetownB,,YaleB,10,4,8,Beenanza 2012
GeorgetownB,,GeorgeMasonB,12,6,8,Beenanza 2012
GeorgetownB,,OhioB,12,6,8,Beenanza 2012
GeorgetownB,,VirginiaTechB,10,8,8,Beenanza 2012
GeorgetownB,,MessiahB,13,3,8,Beenanza 2012
GeorgetownB,,DelawareB,W,L,8,Beenanza 2012
GeorgetownB,,GeorgeMasonB,15,5,12,Roll Call
GeorgetownB,,JohnsHopkinsB,15,5,12,Roll Call
GeorgetownB,,IndianaPennsylvaniaB,15,5,12,Roll Call
GeorgetownB,,RutgersB,13,1,12,Roll Call
GeorgetownB,,WilliamMaryB,10,9,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgetownB,,JohnsHopkinsB,11,3,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgetownB,,MarylandB,8,7,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgetownB,,VirginiaTechB,9,8,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgetownB,,JamesMadisonB,12,10,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgetownB,,VirginiaTechB,W,L,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgetownB,,JamesMadisonB,9,7,16,2012 USAU Atlantic Coast Dev College Open Regionals
GeorgetownB,,DelawareB,9,8,16,2012 USAU Atlantic Coast Dev College Open Regionals
GeorgetownB,,VirginiaTechB,W,F,16,2012 USAU Atlantic Coast Dev College Open Regionals
GeorgeWashington,,Utah,13,9,8,40951
GeorgeWashington,,SouthernCalifornia,13,6,8,40951
GeorgeWashington,,WashingtonB,12,9,8,40951
GeorgeWashington,,CalPolyPomona,10,9,8,40951
GeorgeWashington,,Grinnell,13,3,11,College Terminus - Open
GeorgeWashington,,Drexel,11,10,12,Roll Call 2012
GeorgeWashington,,MarylandBaltimoreCounty,15,9,12,Roll Call 2012
GeorgeWashington,,Towson,10,8,15,2012 USAU Colonial D-1 College Open CC
GeorgeWashington,,JohnsHopkins,11,8,15,2012 USAU Colonial D-1 College Open CC
GeorgeWashington,,American,11,4,15,2012 USAU Colonial D-1 College Open CC
GeorgeWashingtonB,,MessiahB,10,4,6,Beenanza 2012
GeorgeWashingtonB,,GeorgeMasonB,12,7,6,Beenanza 2012
GeorgeWashingtonB,,Roanoke,13,8,11,Beenanza 2012
GeorgeWashingtonB,,AmericanB,13,11,11,Beenanza 2012
GeorgeWashingtonB,,VirginiaCommonwealth,15,4,11,Beenanza 2012
GeorgeWashingtonB,,GeorgeMasonB,11,6,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgeWashingtonB,,DelawareB,11,7,14,2012 USAU Northern Atlantic Coast Dev College Open CC
GeorgeWashingtonB,,AmericanB,11,7,14,2012 USAU Northern Atlantic Coast Dev College Open CC
Georgia,,SUNYBuffalo,12,2,2,Joint Summit 2012
Georgia,,NorthGreenville,13,8,2,Joint Summit 2012
Georgia,,WilliamMary,14,12,2,Joint Summit 2012
Georgia,,FloridaState,15,9,2,Joint Summit 2012
Georgia,,SouthFlorida,15,9,4,Warm Up: A Florida Affair (Hosted by USF)
Georgia,,Florida,15,8,4,Warm Up: A Florida Affair (Hosted by USF)
Georgia,,CarletonCollege,15,12,4,Warm Up: A Florida Affair (Hosted by USF)
Georgia,,MississippiState,11,10,9,Tally Classic VII
Georgia,,WinonaState,13,7,9,Tally Classic VII
Georgia,,LSU,13,7,9,Tally Classic VII
Georgia,,WakeForest,13,7,9,Tally Classic VII
Georgia,,Wesleyan,12,8,9,Tally Classic VII
Georgia,,Clemson,13,4,9,Tally Classic VII
Georgia,,TexasAM,15,9,9,Tally Classic VII
Georgia,,PennState,15,10,11,College Easterns 2012
Georgia,,Virginia,14,10,11,College Easterns 2012
Georgia,,Emory,13,5,14,2012 USAU Southern Appalachian D-1 College Open CC
Georgia,,EastTennesseeState,13,4,14,2012 USAU Southern Appalachian D-1 College Open CC
Georgia,,KennesawState,13,4,14,2012 USAU Southern Appalachian D-1 College Open CC
Georgia,,GeorgiaSouthern,13,11,14,2012 USAU Southern Appalachian D-1 College Open CC
Georgia,,MississippiState,15,7,17,2012 USAU Southeast D-1 College Open Regionals
Georgia,,Vanderbilt,13,4,17,2012 USAU Southeast D-1 College Open Regionals
Georgia,,Tulane,15,6,17,2012 USAU Southeast D-1 College Open Regionals
Georgia,,Emory,15,14,17,2012 USAU Southeast D-1 College Open Regionals
GeorgiaB,,Syracuse,W,L,9,Tally Classic VII
GeorgiaB,,SouthFloridaB,13,4,9,Tally Classic VII
GeorgiaB,,Lafayette,13,2,9,Tally Classic VII
GeorgiaB,,GeorgiaState,11,9,9,Tally Classic VII
GeorgiaB,,GeorgiaSouthernB,13,4,12,Freaknik 2012
GeorgiaB,,ArmstrongAtlantic,13,4,12,Freaknik 2012
GeorgiaCollege,,Mississippi,11,5,1,Cowbell Classic 2012
GeorgiaCollege,,MississippiStateB,11,1,1,Cowbell Classic 2012
GeorgiaCollege,,Rhodes,11,4,1,Cowbell Classic 2012
GeorgiaCollege,,MississippiState,11,9,1,Cowbell Classic 2012
GeorgiaCollege,,Auburn,11,6,1,Cowbell Classic 2012
GeorgiaCollege,,FloridaStateB,11,7,1,Cowbell Classic 2012
GeorgiaCollege,,VanderbiltB,11,4,1,Cowbell Classic 2012
GeorgiaCollege,,Mississippi,13,12,6,Mardi Gras XXV Sunday
GeorgiaCollege,,GeorgiaSouthernB,12,3,7,Chucktown Throwdown IX
GeorgiaCollege,,NorthCarolinaAsheville,11,4,7,Chucktown Throwdown IX
GeorgiaCollege,,GeorgiaTechB,11,4,7,Chucktown Throwdown IX
GeorgiaCollege,,AppalachianState,10,9,7,Chucktown Throwdown IX
GeorgiaCollege,,Furman,11,6,7,Chucktown Throwdown IX
GeorgiaCollege,,NorthGreenville,15,12,7,Chucktown Throwdown IX
GeorgiaCollege,,SouthernPolytechState,15,2,10,College Southerns XI (men)
GeorgiaCollege,,Charleston,15,10,10,College Southerns XI (men)
GeorgiaCollege,,GeorgeMason,15,10,10,College Southerns XI (men)
GeorgiaCollege,,NorthernIowa,8,6,10,College Southerns XI (men)
GeorgiaCollege,,NorthCarolinaAsheville,13,10,12,Freaknik 2012
GeorgiaCollege,,FloridaStateB,13,8,12,Freaknik 2012
GeorgiaCollege,,Oberlin,13,9,12,Freaknik 2012
GeorgiaCollege,,FloridaTech,W,L,12,Freaknik 2012
GeorgiaCollege,,FloridaTech,13,3,15,2012 USAU Southern Appalachian D-3 College Open CC
GeorgiaCollege,,SouthernPolytechState,13,3,15,2012 USAU Southern Appalachian D-3 College Open CC
GeorgiaCollege,,ArmstrongAtlantic,13,2,15,2012 USAU Southern Appalachian D-3 College Open CC
GeorgiaCollege,,ArmstrongAtlantic,15,2,15,2012 USAU Southern Appalachian D-3 College Open CC
GeorgiaCollege,,Samford,15,12,15,2012 USAU Southern Appalachian D-3 College Open CC
GeorgiaCollege,,Reed,14,5,19,2012 USAU D-3 College Open Championships
GeorgiaSouthern,,TennesseeChattanooga,13,9,3,T-Town Throwdown 8
GeorgiaSouthern,,MississippiState,13,9,3,T-Town Throwdown 8
GeorgiaSouthern,,Davidson,15,11,3,T-Town Throwdown 8
GeorgiaSouthern,,GeorgiaTechB,13,0,5,Emory Open
GeorgiaSouthern,,Emory,13,5,5,Emory Open
GeorgiaSouthern,,TennesseeTech,W,L,5,Emory Open
GeorgiaSouthern,,FloridaStateB,12,4,5,Emory Open
GeorgiaSouthern,,Berry,W,L,5,Emory Open
GeorgiaSouthern,,Emory,W,L,5,Emory Open
